timestamp,username,ip_address,location,incident_type,risk_score,severity,ml_anomaly_score,is_ml_anomaly,reasons,recommended_action,decision_method,action_executed,action_type,action_details,action_timestamp,ticket_generated,ticket_id,ticket_path,timeline
2026-02-01 01:24:00,fsawyer,187.119.131.240,"East Dominic, Cocos (Keeling) Islands",Brute Force Attempt,60.12,MEDIUM,16.21,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 187.119.131.240 was added to simulated block list.,2026-07-03T12:41:58.471691+00:00,False,,,[]
2026-02-01 01:56:00,michelle45,218.104.225.152,"Georgeton, Myanmar",Brute Force Attempt,56.59,MEDIUM,25.86,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 218.104.225.152 was added to simulated block list.,2026-07-03T12:41:58.479671+00:00,False,,,[]
2026-02-01 02:04:00,brenda76,206.206.135.244,"Nicolechester, Armenia",Brute Force Attempt,67.28,MEDIUM,42.79,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 206.206.135.244 was added to simulated block list.,2026-07-03T12:41:58.485588+00:00,False,,,[]
2026-02-01 02:25:00,wrightteresa,79.63.92.8,"South Scottstad, Jamaica",Brute Force Attempt,79.89,HIGH,33.94,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 79.63.92.8 was added to simulated block list.,2026-07-03T12:41:58.491482+00:00,True,SOC-AI-20260703124158492382-wrightteresa-dcade5e7,reports/tickets/SOC-AI-20260703124158492382-wrightteresa-dcade5e7.txt,[]
2026-02-01 03:51:00,omurphy,29.214.223.240,"Karenberg, Sao Tome and Principe",Brute Force Attempt,56.38,MEDIUM,80.96,1,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'ML anomaly model confirmed abnormal authentication behavior']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 29.214.223.240 was added to simulated block list.,2026-07-03T12:41:58.502372+00:00,False,,,[]
2026-02-01 03:59:00,angelabarry,194.115.159.165,"Arthurville, Guernsey",Possible Brute Force Success,56.27,MEDIUM,67.72,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user angelabarry.,2026-07-03T12:41:58.509997+00:00,False,,,[]
2026-02-01 04:00:00,dustin85,149.23.191.140,"East Patriciaburgh, Dominican Republic",Possible Brute Force Success,59.12,MEDIUM,6.17,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user dustin85.,2026-07-03T12:41:58.520470+00:00,False,,,[]
2026-02-01 04:00:00,michellepowers,192.119.72.23,"West Michael, Venezuela",Possible Brute Force Success,83.43,HIGH,24.28,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user michellepowers.,2026-07-03T12:41:58.526788+00:00,True,SOC-AI-20260703124158527710-michellepowers-70579545,reports/tickets/SOC-AI-20260703124158527710-michellepowers-70579545.txt,[]
2026-02-01 04:27:00,julie67,73.174.6.125,"Terryport, Korea",Expired Session Abuse,66.0,MEDIUM,30.01,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user julie67.,2026-07-03T12:41:58.537850+00:00,False,,,[]
2026-02-01 05:43:00,pamelacain,92.33.31.250,"Port Sandrabury, Singapore",Potential MFA Bypass,66.37,MEDIUM,33.67,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Force MFA re-enrollment and verify user identity.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,MFA Enforcement,MFA re-authentication was simulated for user pamelacain.,2026-07-03T12:41:58.544788+00:00,False,,,[]
2026-02-01 05:48:00,pmarks,101.160.137.236,"South Thomasport, British Virgin Islands",Expired Session Abuse,74.54,MEDIUM,25.37,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user pmarks.,2026-07-03T12:41:58.551640+00:00,False,,,[]
2026-02-01 06:26:00,kwade,212.203.177.28,"Watsonmouth, Barbados",Brute Force Attempt,60.88,MEDIUM,23.85,0,"['High number of failed login attempts', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 212.203.177.28 was added to simulated block list.,2026-07-03T12:41:58.560049+00:00,False,,,[]
2026-02-01 07:44:00,deborah15,210.191.237.69,"South Stephaniechester, Gibraltar",Geo Risk Authentication,58.28,MEDIUM,42.78,0,"['MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Trigger additional authentication challenge and verify login origin.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Step-Up Authentication,Additional authentication challenge was simulated for user deborah15.,2026-07-03T12:41:58.567648+00:00,False,,,[]
2026-02-01 08:36:00,whiteashley,206.7.41.190,"West Robert, Cote d'Ivoire",Brute Force Attempt,76.1,HIGH,40.99,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 206.7.41.190 was added to simulated block list.,2026-07-03T12:41:58.574122+00:00,True,SOC-AI-20260703124158575020-whiteashley-52c7111a,reports/tickets/SOC-AI-20260703124158575020-whiteashley-52c7111a.txt,[]
2026-02-01 09:04:00,daniel85,204.143.198.255,"West Joel, Italy",Brute Force Attempt,75.51,HIGH,35.06,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 204.143.198.255 was added to simulated block list.,2026-07-03T12:41:58.583903+00:00,True,SOC-AI-20260703124158584772-daniel85-cc763274,reports/tickets/SOC-AI-20260703124158584772-daniel85-cc763274.txt,[]
2026-02-01 09:29:00,patricialowe,193.232.14.61,"Leefort, Ecuador",Brute Force Attempt,75.93,HIGH,39.29,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 193.232.14.61 was added to simulated block list.,2026-07-03T12:41:58.593647+00:00,True,SOC-AI-20260703124158594534-patricialowe-dfb54ab7,reports/tickets/SOC-AI-20260703124158594534-patricialowe-dfb54ab7.txt,[]
2026-02-01 10:24:00,trodriguez,157.137.200.55,"Edwardmouth, Niue",Brute Force Attempt,64.92,MEDIUM,64.25,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 157.137.200.55 was added to simulated block list.,2026-07-03T12:41:58.603074+00:00,False,,,[]
2026-02-01 10:26:00,kayla04,209.118.92.140,"New Mark, Bhutan",Brute Force Attempt,66.5,MEDIUM,35.0,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 209.118.92.140 was added to simulated block list.,2026-07-03T12:41:58.609224+00:00,False,,,[]
2026-02-01 12:37:00,brownchristine,69.131.65.52,"New Williamchester, Saint Helena",Brute Force Attempt,60.16,MEDIUM,16.55,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 69.131.65.52 was added to simulated block list.,2026-07-03T12:41:58.617462+00:00,False,,,[]
2026-02-01 13:18:00,jessicabean,142.78.92.199,"Hernandezview, Pakistan",Possible Brute Force Success,79.26,HIGH,72.61,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user jessicabean.,2026-07-03T12:41:58.627670+00:00,True,SOC-AI-20260703124158628904-jessicabean-4c52a40b,reports/tickets/SOC-AI-20260703124158628904-jessicabean-4c52a40b.txt,[]
2026-02-01 15:04:00,gswanson,187.140.102.19,"East Erica, Italy",Brute Force Attempt,64.5,MEDIUM,59.99,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 187.140.102.19 was added to simulated block list.,2026-07-03T12:41:58.638336+00:00,False,,,[]
2026-02-01 16:31:00,marthacole,212.234.166.252,"Sanchezside, Eritrea",Possible Brute Force Success,57.95,MEDIUM,39.49,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user marthacole.,2026-07-03T12:41:58.645405+00:00,False,,,[]
2026-02-01 16:33:00,pollardjoy,131.164.37.32,"South Todd, American Samoa",Possible Brute Force Success,78.7,HIGH,67.05,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user pollardjoy.,2026-07-03T12:41:58.651209+00:00,True,SOC-AI-20260703124158652095-pollardjoy-38125823,reports/tickets/SOC-AI-20260703124158652095-pollardjoy-38125823.txt,[]
2026-02-01 16:53:00,patellaura,203.45.28.80,"Crystalton, Monaco",Brute Force Attempt,65.1,MEDIUM,20.99,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 203.45.28.80 was added to simulated block list.,2026-07-03T12:41:58.662011+00:00,False,,,[]
2026-02-01 17:17:00,alyssacampbell,159.59.153.168,"North Jennifermouth, Australia",Brute Force Attempt,59.88,MEDIUM,58.84,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 159.59.153.168 was added to simulated block list.,2026-07-03T12:41:58.672132+00:00,False,,,[]
2026-02-01 17:30:00,roachkyle,223.245.201.64,"Hannaborough, Qatar",Brute Force Attempt,55.62,MEDIUM,61.23,0,"['High number of failed login attempts', 'MFA is disabled', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 223.245.201.64 was added to simulated block list.,2026-07-03T12:41:58.678674+00:00,False,,,[]
2026-02-01 19:46:00,lukejones,149.7.189.94,"Port April, Turkmenistan",Possible Brute Force Success,61.09,MEDIUM,25.85,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user lukejones.,2026-07-03T12:41:58.695477+00:00,False,,,[]
2026-02-01 19:55:00,stevenfranco,222.78.21.157,"Kendrahaven, Armenia",Possible Brute Force Success,59.13,MEDIUM,51.28,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user stevenfranco.,2026-07-03T12:41:58.703753+00:00,False,,,[]
2026-02-01 19:57:00,mlewis,38.30.111.19,"Port Timothy, Gabon",Possible Brute Force Success,69.61,MEDIUM,21.07,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user mlewis.,2026-07-03T12:41:58.710294+00:00,False,,,[]
2026-02-01 20:38:00,erikasmith,162.64.242.177,"Port Charlesbury, Sweden",Possible Brute Force Success,59.65,MEDIUM,11.5,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user erikasmith.,2026-07-03T12:41:58.718335+00:00,False,,,[]
2026-02-01 21:01:00,kelly69,25.72.173.168,"New Ashley, Panama",Possible Brute Force Success,55.39,MEDIUM,33.47,1,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model confirmed abnormal authentication behavior']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user kelly69.,2026-07-03T12:41:58.726105+00:00,False,,,[]
2026-02-01 22:29:00,dawn30,35.226.49.107,"Lake Rickborough, Comoros",Brute Force Attempt,63.96,MEDIUM,47.39,1,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model confirmed abnormal authentication behavior']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 35.226.49.107 was added to simulated block list.,2026-07-03T12:41:58.732870+00:00,False,,,[]
2026-02-01 22:38:00,angela57,8.177.250.10,"East Michelle, Brunei Darussalam",Brute Force Attempt,75.66,HIGH,36.64,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 8.177.250.10 was added to simulated block list.,2026-07-03T12:41:58.739741+00:00,True,SOC-AI-20260703124158744212-angela57-7e1a2f00,reports/tickets/SOC-AI-20260703124158744212-angela57-7e1a2f00.txt,[]
2026-02-02 00:54:00,eric30,202.81.247.53,"Smithport, South Africa",Brute Force Attempt,65.42,MEDIUM,69.22,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 202.81.247.53 was added to simulated block list.,2026-07-03T12:41:58.763356+00:00,False,,,[]
2026-02-02 01:26:00,carlaspencer,171.214.179.0,"Rhondafort, British Virgin Islands",Potential MFA Bypass,56.02,MEDIUM,20.19,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Force MFA re-enrollment and verify user identity.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,MFA Enforcement,MFA re-authentication was simulated for user carlaspencer.,2026-07-03T12:41:58.773253+00:00,False,,,[]
2026-02-02 01:43:00,ladkins,30.151.97.199,"Port Maria, France",Brute Force Attempt,91.98,HIGH,19.8,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 30.151.97.199 was added to simulated block list.,2026-07-03T12:41:58.780579+00:00,True,SOC-AI-20260703124158781492-ladkins-69c47285,reports/tickets/SOC-AI-20260703124158781492-ladkins-69c47285.txt,[]
2026-02-02 02:26:00,wrightkelli,132.42.241.21,"Port Adamview, Grenada",Brute Force Attempt,72.31,MEDIUM,48.1,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 132.42.241.21 was added to simulated block list.,2026-07-03T12:41:58.794459+00:00,False,,,[]
2026-02-02 02:46:00,garylopez,124.143.177.153,"Porterchester, Iraq",Expired Session Abuse,75.47,HIGH,34.7,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user garylopez.,2026-07-03T12:41:58.801107+00:00,True,SOC-AI-20260703124158801999-garylopez-ffafbed4,reports/tickets/SOC-AI-20260703124158801999-garylopez-ffafbed4.txt,[]
2026-02-02 03:04:00,usilva,57.193.198.250,"Justinchester, Turkey",Potential MFA Bypass,55.23,MEDIUM,12.25,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Force MFA re-enrollment and verify user identity.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,MFA Enforcement,MFA re-authentication was simulated for user usilva.,2026-07-03T12:41:58.810819+00:00,False,,,[]
2026-02-02 03:26:00,tglenn,32.207.106.64,"Francistown, Guam",Brute Force Attempt,64.6,MEDIUM,16.02,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 32.207.106.64 was added to simulated block list.,2026-07-03T12:41:58.818620+00:00,False,,,[]
2026-02-02 03:45:00,iherrera,91.178.104.91,"East Danielborough, United States Minor Outlying Islands",Expired Session Abuse,69.06,MEDIUM,60.56,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user iherrera.,2026-07-03T12:41:58.824725+00:00,False,,,[]
2026-02-02 03:53:00,cgarcia,5.201.95.13,"New John, Thailand",Brute Force Attempt,87.56,HIGH,65.6,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 5.201.95.13 was added to simulated block list.,2026-07-03T12:41:58.831441+00:00,True,SOC-AI-20260703124158832365-cgarcia-18112010,reports/tickets/SOC-AI-20260703124158832365-cgarcia-18112010.txt,[]
2026-02-02 03:54:00,adavis,217.171.237.27,"Kochhaven, United States of America",Possible Session Hijacking,56.8,MEDIUM,52.01,1,"['Login attempt occurred during unusual hours', 'Device change detected', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model confirmed abnormal authentication behavior']","Terminate suspicious session, revoke session tokens, and request MFA re-authentication.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user adavis.,2026-07-03T12:41:58.840963+00:00,False,,,[]
2026-02-02 04:32:00,rodriguezarthur,195.219.108.208,"South Andrewton, Bolivia",Brute Force Attempt,58.49,MEDIUM,44.87,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 195.219.108.208 was added to simulated block list.,2026-07-03T12:41:58.848723+00:00,False,,,[]
2026-02-02 04:38:00,lopezjennifer,216.195.45.65,"West Sarah, Gibraltar",Possible Brute Force Success,57.74,MEDIUM,24.34,1,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model confirmed abnormal authentication behavior']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user lopezjennifer.,2026-07-03T12:41:58.855400+00:00,False,,,[]
2026-02-02 04:48:00,seanmcconnell,201.4.201.252,"North James, Solomon Islands",Possible Brute Force Success,66.56,MEDIUM,35.56,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user seanmcconnell.,2026-07-03T12:41:58.862794+00:00,False,,,[]
2026-02-02 05:06:00,myersalison,183.20.140.100,"Jorgehaven, Portugal",Expired Session Abuse,67.89,MEDIUM,48.87,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user myersalison.,2026-07-03T12:41:58.868869+00:00,False,,,[]
